id,location,device,timestamp,state,dimmer,accActiveEnergy,accReactiveEnergy,uRms,iRms,activePotency,reactivePotency,potencyFactor,luminosityLux,temperature
616,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713883840000,0,100,35566366,7272985,22720,24,0,0,83,604000,55
617,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713887442000,0,100,35566428,7272985,22709,26,0,0,127,552500,54
618,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713891044000,0,100,35566490,7272985,22677,23,0,0,134,296100,51
619,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713894644000,1,100,35567700,7273151,22366,656,146,-20,990,1600,37
620,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713898246000,1,100,35582160,7275258,22507,649,145,-21,989,0,38
621,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713901854000,1,100,35596594,7277419,22687,645,145,-22,988,0,38
622,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713909082000,1,100,35622053,7281826,22800,644,145,-22,987,0,35
623,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713912683000,1,100,35636523,7284040,22861,641,145,-22,988,0,35
624,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713916285000,1,100,35651016,7286269,22826,643,146,-22,988,0,34
625,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713919887000,1,100,35665505,7288500,22935,640,146,-22,988,0,34
626,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713923495000,1,100,35680014,7290698,22834,645,146,-22,988,0,32
627,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713934328000,1,100,35723781,7297418,22736,646,146,-22,988,0,32
628,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713937929000,1,100,35738289,7299601,22678,648,146,-22,988,0,32
629,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713948783000,0,100,35745242,7300613,22685,23,0,0,122,202200,39
630,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713952384000,0,100,35745307,7300613,22610,23,0,0,95,363700,45
631,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713955985000,0,100,35745369,7300613,22562,25,0,0,100,521000,51
632,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713959586000,0,100,35745432,7300613,22632,24,0,0,89,569300,54
633,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713963197000,0,100,35745494,7300613,22662,24,0,0,140,582800,57
634,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713966797000,0,100,35745556,7300613,22486,23,0,0,118,599600,54
635,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713970399000,0,100,35745618,7300613,22404,25,0,0,102,583300,54
636,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713974001000,0,100,35745680,7300613,22567,27,0,0,77,367600,55
637,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713977600000,0,100,35745742,7300613,22765,23,0,0,150,136400,47
638,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713981202000,1,100,35748273,7300972,22451,653,146,-21,989,500,40
639,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713984814000,1,100,35762687,7303094,22683,638,143,-22,987,3600,43
640,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713988416000,1,100,35777072,7305255,22647,644,144,-21,988,0,42
641,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713992036000,1,100,35791468,7307419,22623,643,144,-21,988,0,40
642,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713995637000,1,100,35805875,7309600,22547,647,145,-21,989,0,39
643,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1713999237000,1,100,35820298,7311768,22755,642,145,-22,988,0,38
644,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714002840000,1,100,35834743,7313968,22910,640,145,-22,988,0,36
645,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714006442000,1,100,35849193,7316189,22860,641,145,-22,987,0,36
646,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714010043000,1,100,35863747,7318420,22833,642,145,-22,988,0,35
647,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714013643000,1,100,35878206,7320648,22845,642,145,-22,988,0,36
648,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714017244000,1,100,35892650,7322861,22840,642,145,-22,988,0,37
649,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714020844000,1,100,35907097,7325052,22759,642,145,-22,988,0,37
650,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714082088000,1,100,35989272,7337249,22662,644,145,-22,988,0,40
651,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714085688000,1,100,36003693,7339445,22711,643,145,-22,987,0,40
652,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714089289000,1,100,36018088,7341653,22795,640,145,-22,988,0,40
653,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714092891000,1,100,36032486,7343880,22914,637,145,-22,988,0,40
654,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714096490000,1,100,36046889,7346124,22788,640,145,-22,989,0,39
655,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714100091000,1,100,36061316,7348360,22889,639,145,-22,987,0,37
656,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714103691000,1,100,36075757,7350577,22716,643,145,-21,989,0,38
657,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714107291000,1,100,36090185,7352783,22740,642,145,-22,988,0,37
658,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714110903000,1,100,36104621,7354963,22726,645,145,-22,988,0,37
659,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714114502000,0,100,36111288,7355961,22528,23,0,0,143,36200,31
660,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714118104000,0,100,36111352,7355961,22600,23,0,0,138,75900,35
661,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714121705000,0,100,36111416,7355961,22609,23,0,0,99,207500,43
662,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714125305000,0,100,36111480,7355961,22609,23,0,0,130,386300,49
663,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714128905000,0,100,36111543,7355961,22544,22,0,0,144,473000,51
664,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714132506000,0,100,36111606,7355961,22706,26,0,0,158,582000,52
665,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714136106000,0,100,36111669,7355961,22573,23,0,0,83,600700,54
666,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714139708000,0,100,36111731,7355961,22603,24,0,0,134,570800,55
667,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714161314000,1,100,36143159,7360598,22661,644,145,-21,989,0,40
668,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714164952000,1,100,36157591,7362774,22807,640,145,-22,988,0,38
669,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714168552000,1,100,36172030,7364958,22732,644,145,-21,988,0,38
670,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714265803000,1,100,36398829,7399332,22608,649,146,-21,988,0,35
671,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714269404000,1,100,36413309,7401526,22748,645,145,-22,988,0,35
672,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714273006000,1,100,36427786,7403730,22811,642,145,-22,988,0,35
673,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714276605000,1,100,36442260,7405941,22822,642,145,-22,988,0,35
674,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714280206000,1,100,36456706,7408143,22584,650,146,-21,988,0,35
675,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714283807000,1,100,36471205,7410336,22803,644,146,-22,989,0,33
676,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714287406000,0,100,36478048,7411372,22784,25,0,0,107,32900,29
677,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714291008000,0,100,36478114,7411372,22677,23,0,0,152,79800,36
678,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714294607000,0,100,36478178,7411372,22699,23,0,0,94,197400,42
679,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714298208000,0,100,36478242,7411372,22742,23,0,0,112,331400,47
680,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714301810000,0,100,36478305,7411372,22537,25,0,0,81,539300,52
681,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714305409000,0,100,36478368,7411372,22691,23,0,0,98,599200,55
682,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714309010000,0,100,36478430,7411372,22799,23,0,0,114,576300,57
683,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714312611000,0,100,36478493,7411372,22820,23,0,0,110,569100,56
684,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714316211000,0,100,36478555,7411372,22646,23,0,0,109,597600,59
685,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714319813000,0,100,36478617,7411372,22632,26,0,0,62,479800,54
686,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714323413000,0,100,36478679,7411372,22545,24,0,0,112,170900,48
687,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714327013000,1,100,36481436,7411769,22619,648,145,-21,989,100,40
688,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714330615000,1,100,36495833,7413888,22560,646,145,-21,989,0,43
689,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714334216000,1,100,36510219,7416042,22625,643,144,-21,989,0,41
690,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714337816000,1,100,36524617,7418201,22636,645,145,-21,989,3500,39
691,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714341418000,1,100,36539055,7420389,22802,641,145,-22,987,4600,38
692,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714345018000,1,100,36553494,7422572,22626,646,145,-21,989,0,38
693,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714348619000,1,100,36567944,7424762,22780,643,145,-22,988,3500,38
694,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714352220000,1,100,36582457,7426978,22800,642,145,-22,988,100,37
695,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714355820000,1,100,36596902,7429208,22823,642,145,-22,988,0,36
696,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714359421000,1,100,36611371,7431431,22876,641,145,-22,987,0,35
697,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714363022000,1,100,36625836,7433656,22866,639,145,-22,988,0,36
698,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714366622000,1,100,36640316,7435862,22727,645,145,-21,988,0,35
699,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714370224000,1,100,36654790,7438038,22657,648,146,-21,989,0,34
700,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714388232000,0,100,36661676,7439021,22737,24,0,0,96,474300,53
701,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714424226000,1,100,36708357,7445882,22596,648,145,-21,989,0,39
702,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714427828000,1,100,36722807,7448061,22719,644,145,-22,988,0,37
703,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714431471000,1,100,36737256,7450246,22541,650,145,-21,988,0,36
704,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714435073000,1,100,36751723,7452439,22929,639,145,-22,988,0,37
705,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714442301000,1,100,36780897,7456910,22835,642,145,-22,988,0,36
706,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714445912000,1,100,36795348,7459138,22866,640,145,-22,987,0,36
707,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714449512000,1,100,36809812,7461357,22803,642,145,-22,987,0,36
708,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714453113000,1,100,36824278,7463552,22700,647,146,-22,988,0,35
709,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714456713000,1,100,36838763,7465719,22648,647,145,-21,989,0,34
710,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714460314000,0,100,36844810,7466617,22613,24,0,0,155,36000,29
711,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714463914000,0,100,36844874,7466617,22743,23,0,0,99,79100,37
712,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714467515000,0,100,36844938,7466617,22731,23,0,0,84,172200,41
713,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714471115000,0,100,36845001,7466617,22717,24,0,0,120,328600,48
714,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714474715000,0,100,36845064,7466617,22657,27,0,0,101,515900,52
715,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714478317000,0,100,36845126,7466617,22607,22,0,0,112,604000,53
716,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714481916000,0,100,36845188,7466617,22531,23,0,0,134,587600,54
717,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714485517000,0,100,36845250,7466617,22404,23,0,0,122,602400,58
718,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714489117000,0,100,36845312,7466617,22397,23,0,0,122,598300,57
719,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714492718000,0,100,36845374,7466617,22600,26,0,0,114,544700,55
720,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714496318000,0,100,36845436,7466617,22681,23,0,0,127,142100,50
721,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714499919000,1,100,36848830,7467099,22427,652,145,-21,990,0,40
722,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714503519000,1,100,36863252,7469213,22625,645,145,-21,988,700,41
723,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714507124000,1,100,36877662,7471390,22775,641,145,-22,988,0,39
724,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714510725000,1,100,36892104,7473565,22718,644,145,-21,988,0,38
725,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714514326000,1,100,36906561,7475753,22799,642,145,-22,989,5300,37
726,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714517926000,1,100,36921018,7477965,22759,644,145,-22,988,0,37
727,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714521526000,1,100,36935486,7480148,22699,646,146,-21,989,0,35
728,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714525127000,1,100,36949955,7482354,22807,641,145,-22,988,0,36
729,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714528728000,1,100,36964426,7484576,22897,641,146,-22,988,0,35
730,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714532327000,1,100,36978920,7486786,22833,643,146,-22,988,0,34
731,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714535928000,1,100,36993412,7489015,22894,642,146,-22,987,0,34
732,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714539528000,1,100,37007899,7491245,22897,640,145,-22,987,0,34
733,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714543129000,1,100,37022406,7493467,22941,641,146,-22,988,0,32
734,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714546730000,0,100,37028800,7494443,22833,24,0,0,87,35100,28
735,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714550330000,0,100,37028865,7494443,22551,23,0,0,141,75400,34
736,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714553930000,0,100,37028928,7494443,22734,23,0,0,131,175400,42
737,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714557537000,0,100,37028992,7494443,22673,24,0,0,117,332500,48
738,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714561138000,0,100,37029055,7494443,22741,24,0,0,122,533600,50
739,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714564738000,0,100,37029117,7494443,22731,24,0,0,82,530800,55
740,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714568338000,0,100,37029179,7494443,22587,27,0,0,123,485000,52
741,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714571939000,0,100,37029242,7494443,22596,24,0,0,92,583300,55
742,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714575540000,0,100,37029304,7494443,22631,23,0,0,90,603900,57
743,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714579140000,0,100,37029366,7494443,22658,23,0,0,138,515500,56
744,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714582741000,0,100,37029428,7494443,22552,23,0,0,133,156700,46
745,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714586341000,1,100,37033292,7494996,22403,652,145,-21,990,100,40
746,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714589948000,1,100,37047699,7497136,22587,646,145,-21,988,0,42
747,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714593548000,1,100,37062103,7499310,22635,646,145,-21,989,0,41
748,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714597149000,1,100,37076540,7501487,22770,643,145,-22,988,0,38
749,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714600749000,1,100,37090986,7503684,22806,641,145,-22,988,0,38
750,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714604356000,1,100,37105433,7505887,22749,642,145,-22,988,0,37
751,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714607957000,1,100,37119876,7508091,22782,642,145,-21,988,0,37
752,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714611557000,1,100,37134336,7510304,22890,640,145,-22,988,0,37
753,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714615185000,1,100,37149027,7512561,22849,641,145,-22,987,0,37
754,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714618786000,1,100,37163492,7514799,22896,641,146,-22,988,0,35
755,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714622393000,1,100,37177978,7517014,22844,642,146,-22,988,0,34
756,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714625993000,1,100,37192476,7519207,22704,646,146,-22,989,0,33
757,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714636827000,0,100,37213586,7522348,22768,23,0,0,108,130500,35
758,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714640430000,0,100,37213650,7522348,22618,23,0,0,119,165400,41
759,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714644031000,0,100,37213713,7522348,22595,23,0,0,118,388100,48
760,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714647633000,0,100,37213776,7522348,22682,25,0,0,129,521800,53
761,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714651235000,0,100,37213838,7522348,22666,25,0,0,98,591500,53
762,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714654835000,0,100,37213900,7522348,22476,24,0,0,131,580900,55
763,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714658453000,0,100,37213962,7522348,22445,27,0,0,125,187800,54
764,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714662055000,0,100,37214024,7522348,22411,24,0,0,125,590900,56
765,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714665655000,0,100,37214086,7522348,22429,24,0,0,161,455800,54
766,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714669257000,0,100,37214148,7522348,22471,24,0,0,145,107500,49
767,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714672859000,1,100,37218266,7522935,22324,654,145,-20,989,0,42
768,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714676460000,1,100,37232668,7525047,22639,643,144,-21,989,2200,42
769,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714716030000,1,100,37391617,7549116,22737,644,145,-21,989,0,35
770,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714719631000,0,100,37397719,7550017,22423,24,0,0,118,36900,30
771,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714723284000,0,100,37397783,7550017,22642,23,0,0,95,82000,37
772,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714726885000,0,100,37397847,7550017,22787,23,0,0,101,210900,40
773,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714730486000,0,100,37397910,7550017,22567,23,0,0,110,419000,48
774,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714734093000,0,100,37397974,7550017,22674,23,0,0,118,526600,48
775,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714737693000,0,100,37398036,7550017,22619,25,0,0,90,579500,53
776,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714741293000,0,100,37398098,7550017,22471,23,0,0,111,367800,58
777,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714744894000,0,100,37398160,7550017,22547,24,0,0,87,605300,56
778,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714748495000,0,100,37398222,7550017,22562,23,0,0,105,592600,58
779,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714752097000,0,100,37398284,7550017,22580,25,0,0,107,444500,55
780,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714755696000,0,100,37398346,7550017,22646,23,0,0,163,40400,46
781,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714759297000,1,100,37402889,7550669,22471,650,145,-21,989,2200,41
782,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714762898000,1,100,37417300,7552803,22584,646,145,-21,988,0,41
783,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714766500000,1,100,37431799,7554982,22672,645,145,-22,988,0,39
784,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714770100000,1,100,37446239,7557160,22616,647,145,-21,988,0,38
785,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714773700000,1,100,37460696,7559345,22492,651,145,-21,989,0,37
786,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714777301000,1,100,37475167,7561517,22738,644,145,-22,988,0,37
787,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714780901000,1,100,37489625,7563717,22777,642,145,-22,989,0,36
788,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714784502000,1,100,37504092,7565901,22840,642,145,-22,988,0,35
789,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714798862000,1,100,37561946,7574760,22747,643,145,-22,988,0,35
790,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714802511000,1,100,37576435,7576960,22800,645,146,-22,988,700,33
791,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714806112000,0,100,37582814,7577910,22502,23,0,0,93,41500,29
792,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714809713000,0,100,37582879,7577910,22651,23,0,0,140,82000,35
793,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714813313000,0,100,37582942,7577910,22624,23,0,0,88,182200,41
794,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714816913000,0,100,37583005,7577910,22589,24,0,0,108,360000,49
795,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714820514000,0,100,37583067,7577910,22499,26,0,0,86,512400,53
796,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714824114000,0,100,37583129,7577910,22689,27,0,0,123,575200,52
797,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714827715000,0,100,37583191,7577910,22695,24,0,0,151,589100,55
798,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714831315000,0,100,37583254,7577910,22627,24,0,0,95,603100,57
799,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714834917000,0,100,37583316,7577910,22635,25,0,0,91,566700,56
800,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714838517000,0,100,37583377,7577910,22529,25,0,0,62,467100,54
801,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714842118000,0,100,37583439,7577910,22645,23,0,0,111,41000,47
802,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714845719000,1,100,37588568,7578653,22500,649,145,-21,989,0,41
803,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714849319000,1,100,37602962,7580789,22656,643,144,-21,988,0,42
804,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714852919000,1,100,37617378,7582968,22802,640,145,-22,988,0,39
805,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714856519000,1,100,37631808,7585147,22599,648,145,-21,989,0,37
806,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714860121000,1,100,37646279,7587322,22724,644,145,-21,989,0,36
807,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714863722000,1,100,37660751,7589503,22753,643,145,-22,989,0,36
808,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714867322000,1,100,37675216,7591707,22836,642,145,-22,988,2200,35
809,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714957332000,1,100,37875778,7621769,22797,641,145,-22,993,0,32
810,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714968191000,1,100,37919600,7628425,22768,646,146,-22,988,0,32
811,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1714971797000,1,100,37934151,7630608,22832,645,146,-22,988,0,30
